timestamp_begin,timestamp_end,response_time,total_calls,ENDPOINT_1,ENDPOINT_2,ENDPOINT_3,ENDPOINT_4,ENDPOINT_5,ENDPOINT_6,ENDPOINT_7,ENDPOINT_8,ENDPOINT_9,ENDPOINT_10,ENDPOINT_11,ENDPOINT_12,ENDPOINT_13,ENDPOINT_14,ENDPOINT_15,ENDPOINT_16,ENDPOINT_17,ENDPOINT_18,ENDPOINT_19,ENDPOINT_20,ENDPOINT_21,ENDPOINT_22,ENDPOINT_23,cpu_app,memory_app,cpu_db,memory_db,rows_fetched,rows_returned,db_commits
1701890063,1701890123,12.731707317073171,82,0,2,0,4,4,4,4,4,4,4,4,4,4,3,4,4,4,7,5,7,1,4,1,41.1025,24.0193,34.90841333333333,65.49196833333332,110549.9968,170884.7789,125.8548
1701890123,1701890183,20.18918918918919,37,3,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,8,7,4,1,3,2,37.1587,24.0121,38.43844500000001,64.48959999999998,52954.2577,89427.0381,145.3085
1701890183,1701890243,12.375,80,2,3,1,3,3,3,4,4,3,3,3,3,3,3,5,4,4,9,4,6,2,4,1,44.6259,24.0166,31.660706666666666,65.15375833333334,99065.9236,147486.9458,132.3158
1701890243,1701890303,13.614285714285714,70,5,6,1,1,1,1,1,1,2,2,2,2,2,3,4,2,2,11,10,5,2,3,1,44.8559,24.011,38.331065,65.12312833333333,77108.505,135855.2088,133.4225
1701890303,1701890363,13.26984126984127,63,4,4,1,4,3,2,2,2,2,2,2,2,2,3,3,2,2,6,5,4,0,5,1,41.6963,23.9361,35.516875000000006,64.02582333333335,96476.1705,145524.5662,135.8819
1701890363,1701890423,10.480519480519481,77,3,6,0,2,3,4,4,4,4,4,4,4,4,2,5,1,0,6,5,6,3,3,0,42.8082,23.9377,40.79156333333333,64.89170999999999,69969.6713,112017.7862,142.1354
1701890423,1701890483,13.553846153846154,65,2,3,1,3,3,3,2,2,2,2,2,1,1,4,3,4,4,9,4,5,0,4,1,43.1838,23.9336,33.28431500000001,65.65695166666667,92269.4168,153590.685,132.403
1701890483,1701890543,12.833333333333334,60,1,5,0,2,2,2,1,1,2,2,3,3,3,1,2,0,1,11,8,4,4,2,0,35.8781,23.9276,36.710799999999985,64.23997166666668,73368.9959,112509.9509,134.559
1701890543,1701890603,14.736842105263158,76,6,9,2,0,0,0,0,0,1,1,1,1,1,4,7,4,4,11,9,4,3,6,2,46.7103,23.9473,29.935931666666665,64.29780999999998,71617.6801,115249.8521,131.8321
1701890603,1701890663,12.611940298507463,67,1,3,1,6,6,5,4,4,4,3,2,2,2,1,2,1,1,4,3,3,1,7,1,40.8405,23.9328,35.90857999999999,63.42878666666668,124408.205,189498.988,133.2124
1701890663,1701890723,14.641509433962264,53,1,4,0,1,1,1,1,2,3,3,3,5,5,0,2,0,0,5,4,7,2,2,1,34.375,23.8865,44.46879666666666,64.17527500000001,41359.6899,73008.2459,153.2376
1701890723,1701890784,14.855263157894736,76,2,5,2,2,1,1,1,1,1,1,1,1,1,7,7,7,7,9,5,8,1,3,2,57.899,23.9027,27.068364999999993,64.18254666666668,67853.4589,123160.1935,122.9444
1701890784,1701890844,11.955223880597014,67,1,6,0,2,2,2,2,2,2,2,2,2,2,1,3,1,2,12,11,3,3,2,2,37.7853,24.0662,32.82364666666667,65.58878166666666,102249.0683,143892.893,120.3253
1701890844,1701890904,13.6,70,5,8,2,3,2,1,1,1,1,1,1,1,1,2,5,2,2,8,8,3,4,6,2,41.3826,23.9259,32.25857999999999,64.82563333333334,69861.2135,114906.4278,138.1912
1701890904,1701890964,10.964285714285714,84,2,4,1,4,5,5,5,5,5,5,5,5,5,1,2,1,1,4,5,6,1,5,2,40.7043,23.9411,38.36933333333334,63.562610000000014,105080.9961,154043.0698,142.2011
1701890964,1701891024,13.26086956521739,69,1,3,1,3,3,3,3,2,2,2,2,2,2,4,5,4,5,5,4,7,1,3,2,41.8172,23.9492,38.55678166666667,64.85484333333332,82528.2153,142806.9709,131.7784
1701891024,1701891084,13.557377049180328,61,2,5,1,1,1,1,1,1,1,1,1,1,1,3,4,3,5,11,8,4,2,2,1,39.4154,23.9583,32.513630000000006,66.03089333333335,60542.0453,99460.1771,132.5093
1701891084,1701891144,13.709677419354838,62,4,6,2,1,1,1,1,1,2,2,2,2,2,1,3,1,2,9,7,3,2,5,2,39.5231,23.9692,32.086883333333326,64.41600166666666,89051.4504,137548.2301,131.952
1701891144,1701891204,11.476190476190476,84,2,4,1,6,5,5,5,4,4,4,4,3,3,2,4,2,2,6,5,5,2,6,0,42.4094,23.9695,38.01460999999999,64.18721666666669,108761.1058,161845.3548,139.0026
1701891204,1701891264,13.701754385964913,57,2,5,2,0,0,0,2,2,2,2,2,2,2,3,3,3,3,5,6,6,1,2,2,37.5166,23.9772,38.774011666666674,64.09740000000002,46840.4415,98007.8165,145.8034
1701891264,1701891324,13.166666666666666,78,3,6,1,2,2,2,2,2,2,2,2,2,2,3,4,3,5,10,10,5,2,4,2,41.5395,23.9996,28.183203333333335,65.55520166666666,107827.5988,154800.0198,116.8355
1701891324,1701891384,15.895833333333334,48,3,6,1,2,1,1,1,1,1,0,0,0,0,2,4,2,2,5,4,2,3,5,2,38.3059,24.0079,35.674036666666666,64.34523499999999,57356.9372,109448.1282,134.1247
1701891384,1701891444,11.433734939759036,83,3,5,3,5,4,4,4,4,4,4,4,5,5,0,1,0,2,6,6,5,1,5,3,42.3929,24.0079,36.30852833333335,63.475228333333334,101356.1642,137591.0528,141.9837
1701891444,1701891504,12.46987951807229,83,0,5,0,3,3,3,3,3,3,3,3,3,3,5,7,5,5,7,5,8,2,2,2,42.6343,24.015,36.507426666666696,64.32087166666666,77634.687,132920.4974,131.3105
1701891504,1701891564,16.74418604651163,43,3,5,2,2,2,0,0,0,0,0,0,0,0,1,2,1,1,9,5,3,2,3,2,37.7461,24.0044,32.58783999999999,64.32734166666665,72994.8571,111955.6969,135.3546
1701891564,1701891624,12.120481927710843,83,3,5,0,2,4,4,4,4,3,3,3,3,3,2,5,2,2,11,8,5,3,4,0,42.514,24.0231,32.80348833333333,64.68438,108229.4899,164480.6968,132.1467
1701891624,1701891684,13.4,70,2,4,1,4,3,2,2,3,3,3,3,3,3,3,4,3,2,5,4,6,1,5,1,40.0871,24.0361,40.64378666666666,64.92484,67663.9176,124408.863,147.2882
1701891684,1701891745,11.789473684210526,76,2,4,1,2,3,3,3,3,3,3,3,3,3,3,3,4,5,8,6,6,1,3,1,42.5765,24.0373,37.379298333333345,65.40926833333334,77172.7303,122230.7763,140.323
1701891745,1701891805,13.884057971014492,69,2,4,0,2,2,2,2,2,2,2,2,2,2,3,5,3,4,10,6,5,3,4,0,43.9429,23.9747,34.30857000000001,64.770335,81878.8416,128065.0127,124.7203
1701891805,1701891865,12.191780821917808,73,3,3,0,3,3,3,3,3,2,2,2,2,2,2,4,2,3,12,9,4,2,3,1,45.8166,23.9669,32.486073333333344,64.58172,112339.7048,167099.6217,126.4836
1701891865,1701891925,17.0,44,3,6,1,0,0,0,0,0,0,0,1,1,1,2,3,2,2,6,5,3,2,4,2,35.634,23.9273,39.05060666666667,63.362330000000014,33384.8974,77095.288,142.937
1701891925,1701891986,13.072916666666666,96,5,8,3,4,4,4,4,4,4,4,4,4,4,1,3,1,2,7,7,5,3,8,3,52.9354,23.9875,32.8124,64.26527833333334,121847.9252,163486.6267,123.2533
1701891986,1701892046,16.490909090909092,55,2,2,1,5,5,2,2,2,2,2,2,2,2,4,2,1,1,2,1,6,1,5,1,40.4449,23.9697,42.835128333333316,62.74472833333333,50817.1158,114021.7358,150.3971
1701892046,1701892106,9.348837209302326,86,1,2,0,1,4,4,4,4,4,4,4,4,3,5,6,5,5,12,7,5,1,1,0,50.4603,23.9514,33.50282166666666,65.22821666666668,104945.8353,138424.3794,132.9503
1701892106,1701892167,15.142857142857142,56,3,7,1,1,1,0,0,0,0,0,0,0,0,3,6,3,3,9,8,4,3,3,1,41.4387,23.9583,31.002274999999994,63.88252833333335,59658.1386,115325.4257,131.8035
1701892167,1701892227,13.407407407407407,81,5,8,3,2,3,3,3,3,3,3,3,3,3,1,1,1,4,8,7,4,0,7,3,42.5113,23.9783,33.81382333333334,63.94295333333335,102014.1054,144943.1627,132.3979
1701892227,1701892287,13.761904761904763,63,2,2,0,5,5,5,4,4,2,2,2,2,2,3,2,2,2,4,2,5,0,6,0,44.8546,23.9773,43.016788333333324,64.35975333333333,100213.1502,169015.1887,143.7813
1701892287,1701892347,11.838235294117647,68,1,2,0,1,2,2,2,2,4,4,5,5,5,2,3,2,3,8,5,7,1,2,0,37.4743,23.9815,41.66212000000002,65.09155666666666,65843.0676,106054.4957,151.185
1701892347,1701892407,14.528571428571428,70,1,3,1,1,1,1,1,1,1,1,1,1,1,5,6,5,6,13,10,6,1,2,1,40.6873,23.9723,27.876765000000013,64.85769166666665,79313.9272,124862.057,119.9038
1701892407,1701892467,15.62295081967213,61,6,9,1,1,1,1,1,1,1,1,1,1,1,0,3,0,0,9,11,2,2,7,1,38.6228,24.0073,31.75105,64.02222666666665,80502.5735,124756.2889,129.2881
1701892467,1701892527,11.820224719101123,89,2,3,2,6,6,6,6,6,6,5,5,4,4,2,2,2,1,3,2,6,0,8,2,44.0733,23.9978,38.19990833333333,63.719611666666665,121609.8301,188561.0783,137.9299
1701892527,1701892587,16.4,45,1,1,0,3,2,2,2,2,1,1,1,2,2,2,2,3,2,4,2,7,0,3,0,39.4384,23.996,49.82665499999999,64.51008499999999,60360.661,105360.5801,155.8418
1701892587,1701892647,14.333333333333334,72,2,4,0,0,0,0,1,2,2,2,2,2,2,5,7,5,5,11,9,7,2,2,0,43.2879,23.9871,31.217464999999997,64.14610666666665,64602.8625,103617.2575,135.7467
1701892647,1701892708,13.654320987654321,81,5,8,1,2,2,2,2,2,2,2,2,2,2,2,4,2,2,12,12,4,2,6,1,44.7008,23.9989,29.018006666666665,64.16808833333336,102086.5972,163072.8126,119.2337
1701892708,1701892768,17.645833333333332,48,3,5,1,2,2,2,2,2,2,2,2,2,2,0,0,0,0,3,3,4,0,8,1,35.3001,24.0366,44.65961166666668,63.48470499999999,68111.2705,119078.7843,151.3528
1701892768,1701892828,11.141304347826088,92,0,0,0,4,4,6,6,6,6,6,6,6,6,3,3,4,4,6,3,9,0,4,0,45.0524,24.0288,40.108521666666654,65.15399833333333,109733.9571,156566.2645,147.5203
1701892828,1701892888,13.75,64,0,5,0,0,0,0,0,0,0,0,0,0,0,6,9,6,6,13,8,6,4,0,1,38.6551,24.0057,33.20221333333334,64.57842333333333,56556.6954,109727.8999,123.5466
1701892888,1701892949,13.709090909090909,55,5,9,3,2,0,0,0,0,0,0,0,0,0,0,2,0,1,11,11,0,3,4,4,37.1239,24.0177,27.484334999999998,63.463753333333344,84272.8436,123868.9938,124.2126
1701892949,1701893009,10.804878048780488,82,4,6,1,4,4,4,5,5,5,5,5,4,4,0,3,0,0,4,5,4,3,6,1,41.2973,24.0546,37.55976833333333,63.264461666666655,108521.7307,152749.7682,133.5342
1701893009,1701893069,13.382352941176471,68,2,3,2,4,3,3,3,3,3,3,3,3,3,4,4,4,3,2,0,7,0,5,1,46.2431,24.0567,40.39436833333335,64.1808,71610.2222,139166.4849,148.6946
1701893069,1701893129,12.841269841269842,63,3,3,0,2,2,2,2,2,2,2,2,2,2,3,3,3,4,8,7,5,0,4,0,40.8165,24.0448,40.75299833333334,64.43276833333331,76081.0755,125033.8468,140.9379
1701893129,1701893189,12.736842105263158,76,0,3,0,3,3,3,3,3,3,3,3,3,3,3,5,3,4,10,7,5,2,3,1,40.1732,24.0552,32.622645,64.94242333333332,87480.6794,125808.7052,119.8842
1701893189,1701893249,16.537037037037038,54,5,8,2,0,0,0,0,0,0,0,0,0,0,2,4,2,2,9,8,3,2,5,2,39.2119,24.0062,33.58534666666667,64.38359166666669,59214.4673,103565.6341,134.5699
1701893249,1701893309,12.255102040816327,98,3,6,1,5,5,5,5,5,5,5,5,5,5,1,2,2,2,7,7,6,2,8,1,41.1978,23.9099,34.03117666666665,65.43579500000001,130365.6588,191009.3056,129.1874
1701893309,1701893369,16.955555555555556,45,1,2,1,3,3,2,1,1,1,1,0,0,0,2,4,2,2,5,3,5,2,3,1,35.0797,23.9125,45.57412166666666,63.24881666666665,59352.7623,109327.0063,146.0874
1701893369,1701893429,11.975308641975309,81,2,4,1,2,3,3,3,3,3,4,4,4,4,3,4,3,4,9,7,7,1,2,1,41.2386,23.8989,30.91970166666668,63.78426000000002,87777.8924,125784.9205,141.3963
1701893429,1701893489,13.765625,64,2,6,1,1,1,1,1,1,1,1,1,1,1,4,6,3,3,10,8,5,3,2,1,41.4743,23.907,32.66051333333334,62.79132000000001,58712.458,108980.4691,132.4153
1701893489,1701893549,13.84,75,6,9,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,10,9,3,0,7,3,45.6463,23.9128,32.25192333333333,64.36617833333334,97515.7623,148565.0835,126.8239
1701893549,1701893609,13.047619047619047,63,0,2,0,5,4,4,4,4,3,3,3,3,3,1,2,1,1,5,3,5,2,5,0,40.8528,23.8991,41.503518333333325,64.25743666666665,91824.0779,142392.6702,139.9481
1701893609,1701893669,11.955882352941176,68,3,5,2,0,0,0,1,2,3,3,3,3,3,3,4,4,4,7,6,6,2,2,2,42.008,23.906,36.252448333333334,63.62662499999999,72435.6301,118326.0481,142.474
1701893669,1701893729,11.75,80,2,4,1,3,3,3,3,3,3,3,3,2,2,3,5,3,4,10,8,5,3,3,1,41.37,23.9012,31.47315166666667,63.21895499999998,97069.4718,147575.4141,123.1186
1701893729,1701893789,14.705882352941176,51,2,8,0,1,1,0,0,0,0,0,0,0,1,2,4,1,1,10,10,3,4,2,1,36.0045,23.9179,33.43189166666666,63.44784000000002,64633.1634,103474.3821,136.2558
1701893789,1701893849,12.519480519480519,77,4,10,2,2,2,2,2,3,3,3,3,2,2,1,3,1,2,8,7,3,3,6,3,42.2381,23.9354,32.355713333333306,64.08658166666665,98345.746,145889.7678,122.9883
1701893849,1701893909,14.79245283018868,53,1,3,1,4,2,2,2,2,1,1,2,2,2,2,4,2,2,4,2,4,2,5,1,35.7755,23.9416,43.72612833333334,62.994355000000006,72314.5417,127515.0936,142.847
1701893909,1701893969,12.54054054054054,74,3,5,1,1,1,1,3,4,4,4,4,4,4,2,3,2,3,8,5,6,1,4,1,41.5101,23.949,40.214956666666666,62.26767500000001,76651.9935,123913.5702,143.1144
1701893969,1701894029,13.853333333333333,75,2,4,1,2,2,3,3,3,3,3,3,3,3,4,5,4,4,7,3,7,1,4,1,42.5406,23.9539,35.27593166666667,62.55625,80428.8375,130497.288,133.0202
1701894029,1701894089,13.271428571428572,70,3,5,1,3,2,2,2,2,2,2,2,2,2,3,3,3,4,8,8,5,1,4,1,41.4512,23.9674,35.73729666666667,64.18518166666668,81126.441,137775.6465,129.8797
1701894089,1701894149,11.126760563380282,71,3,5,1,4,4,3,3,3,3,3,3,2,2,2,4,1,3,6,5,4,2,4,1,41.1918,23.9698,36.43169333333333,63.59368666666668,100320.9362,148519.4834,137.5981
1701894149,1701894209,12.482758620689655,58,2,3,1,3,2,2,2,3,2,2,2,2,2,2,3,2,2,7,5,4,1,3,1,39.3772,23.9749,39.48852166666665,63.849781666666665,67518.6576,116734.2356,139.9993
1701894209,1701894269,12.772727272727273,66,3,6,1,1,1,1,1,2,2,2,2,2,2,2,4,3,4,8,9,4,1,3,2,40.8253,23.983,33.01502,63.88511166666664,74547.7469,114579.2213,134.7342
1701894269,1701894329,12.773809523809524,84,4,6,1,4,3,3,3,3,3,3,3,3,3,2,5,2,3,8,7,5,3,6,1,44.631,23.9894,32.2238,63.22792166666668,104145.2759,167727.6543,126.6695
1701894329,1701894389,14.754098360655737,61,4,5,1,3,2,2,3,3,3,3,3,3,3,1,1,1,1,3,3,6,0,6,1,41.0507,24.018,48.40367166666667,63.56662666666664,75765.3367,116030.3231,151.9065
1701894389,1701894449,13.13978494623656,93,3,2,0,4,4,4,4,4,4,4,4,4,4,6,5,5,6,7,5,9,0,5,0,48.2849,24.0199,37.475706666666674,63.968665000000016,101782.4157,174427.9414,137.3593
1701894449,1701894509,15.384615384615385,52,3,4,0,3,3,3,3,2,1,1,1,1,1,1,2,1,2,6,4,4,1,5,0,40.2285,24.0244,41.65193166666668,63.40217,80149.411,117722.2114,141.3933
1701894509,1701894569,13.04054054054054,74,3,4,1,2,2,2,2,2,3,3,3,3,3,5,5,4,4,7,4,7,1,3,1,46.4631,24.0282,34.613625,64.08734833333332,77417.4504,143035.9529,137.9568
1701894569,1701894629,11.661971830985916,71,0,4,0,3,3,3,3,3,3,3,2,3,3,3,3,3,3,10,8,5,1,2,0,40.8506,24.0378,36.242635,63.85020333333336,85920.9705,126945.3714,133.9273
1701894629,1701894689,14.183673469387756,49,2,6,1,0,0,0,0,0,0,0,0,1,1,2,5,2,3,8,7,4,3,1,3,35.9824,24.0254,33.81856166666666,64.40714666666666,58768.0289,95781.5022,132.1264
1701894689,1701894749,13.476923076923077,65,6,7,1,2,1,2,2,2,2,2,2,2,2,1,2,2,3,7,6,3,0,7,1,58.7746,24.0101,34.20205833333333,63.52374833333334,91077.8947,154453.2099,139.0671
1701894749,1701894809,11.903225806451612,93,2,2,0,7,7,6,6,6,6,6,6,6,6,2,2,2,1,3,2,8,0,7,0,43.6985,24.0095,45.55240833333334,63.88994166666667,112305.2375,173533.3593,149.9812
1701894809,1701894869,16.11320754716981,53,1,1,0,1,2,2,2,2,2,2,2,2,2,3,3,4,4,5,3,8,0,2,0,41.3912,23.9826,41.278185,64.56326833333334,55596.7458,92948.2376,141.5303
1701894869,1701894929,14.837837837837839,74,3,4,0,2,2,2,1,1,1,1,1,1,1,5,7,5,5,13,8,6,2,3,0,46.0382,23.9169,25.046768333333333,64.71273000000001,83741.2413,144076.4824,124.7924
1701894929,1701894989,12.074626865671641,67,3,7,1,2,2,3,3,3,3,3,3,3,3,1,1,0,0,7,7,4,3,4,1,38.4579,23.8882,38.00901,63.608203333333336,90636.3936,135862.6192,135.7763
1701894989,1701895049,13.088235294117647,68,3,3,0,2,2,3,3,3,3,3,3,3,3,2,4,2,3,6,4,6,2,5,0,41.4413,23.887,39.30567333333334,62.46325500000002,84907.7012,141867.1492,147.4717
1701895049,1701895109,12.289473684210526,76,1,2,0,3,3,3,3,3,3,3,3,3,3,3,5,4,5,9,6,6,1,4,0,40.0222,23.8932,37.073016666666675,63.303054999999986,88376.0622,137833.6156,139.4994
1701895109,1701895169,12.857142857142858,63,1,4,0,2,2,2,2,2,2,2,2,1,1,3,5,2,4,10,7,4,2,3,0,39.7996,23.8922,31.992651666666664,64.16436999999999,82807.5181,130188.1112,131.1706
1701895169,1701895229,13.892857142857142,56,3,6,1,1,1,1,1,1,1,1,2,2,2,1,3,1,2,9,7,3,2,4,1,39.1078,23.8638,37.45207833333333,63.60158500000001,65771.1758,107206.2782,138.8278
1701895229,1701895289,12.89655172413793,87,4,8,2,4,3,3,3,3,3,3,3,3,3,2,4,2,3,8,7,5,2,7,2,46.8941,23.8927,36.62325666666667,63.26893999999999,105012.2511,161996.7538,125.8777
1701895289,1701895349,13.26388888888889,72,3,4,1,4,4,4,4,4,4,4,4,4,4,2,1,1,0,2,4,7,0,6,1,39.1208,23.8965,42.30106666666668,62.58387499999999,87579.0027,143264.5063,152.5097
1701895349,1701895409,12.116883116883116,77,1,1,0,3,3,3,3,3,3,3,3,3,3,5,5,7,7,6,4,7,0,4,0,43.492,23.9062,39.757073333333324,64.16381000000001,83648.1572,141641.4606,144.6179
1701895409,1701895469,14.267857142857142,56,1,4,0,2,2,1,1,1,1,1,1,1,1,3,5,2,5,9,6,4,2,3,0,44.8552,23.9135,31.22220499999999,64.64335833333332,71046.9108,121002.6647,123.3381
1701895469,1701895530,11.923076923076923,65,2,4,0,4,2,2,2,3,3,3,2,2,2,1,3,2,3,10,7,3,1,4,0,40.0967,23.9093,38.22779499999999,63.42160666666666,84845.1931,134571.1609,137.624
1701895530,1701895590,11.651515151515152,66,2,5,0,4,4,2,2,2,2,2,2,3,3,2,4,2,3,7,5,5,2,2,1,42.9121,23.924,38.85328166666666,63.91722000000003,77224.359,122927.2147,140.1626
1701895590,1701895650,11.891891891891891,74,4,5,2,2,3,3,3,3,2,2,2,2,2,3,4,3,4,8,6,5,1,3,2,40.7906,24.0779,34.613221666666654,62.86446666666667,89871.21,140394.4505,134.7575
1701895650,1701895710,12.346666666666666,75,3,6,1,3,3,3,2,3,3,3,3,3,3,2,3,2,2,8,7,5,2,4,1,40.7845,23.9351,36.75313500000001,64.09354666666663,82766.5398,131321.0046,140.8125
1701895710,1701895771,13.465753424657533,73,3,4,1,2,2,2,2,2,3,3,3,3,3,3,4,3,3,8,6,6,1,5,1,44.9104,23.9463,35.86376500000001,64.20767,88130.4276,136750.7095,133.8003
1701895771,1701895831,12.2,75,1,5,0,3,3,3,3,3,3,3,3,3,2,3,4,2,3,8,7,5,3,4,1,38.232,23.9534,35.34864499999999,62.982034999999996,90915.0177,142878.4042,135.6621
1701895831,1701895891,14.859649122807017,57,4,5,2,1,1,1,1,1,1,1,1,1,1,3,3,2,2,8,7,4,1,4,2,38.3767,23.964,37.24088,64.224355,61008.2315,103716.1243,136.8441
1701895891,1701895951,11.863636363636363,88,3,5,0,4,4,4,4,4,4,4,4,3,3,3,5,3,3,8,7,5,2,6,0,44.8916,23.9532,33.50605333333333,63.282051666666675,117978.254,175782.9861,125.1149
1701895951,1701896012,12.936507936507937,63,4,5,1,2,2,2,2,2,2,2,2,2,2,3,4,2,2,4,6,5,1,5,1,38.3213,23.9637,41.29979999999999,62.832915,60588.4233,115293.2984,157.7268
1701896012,1701896072,11.675,80,2,2,0,4,4,4,4,4,4,5,5,5,5,2,2,3,4,6,3,7,0,5,0,41.4288,23.9664,38.20746666666668,63.03363833333332,104902.5411,157257.7045,139.557
1701896072,1701896132,14.25,60,1,3,0,1,1,1,1,1,1,1,1,1,1,5,7,4,5,9,6,6,2,2,0,38.7224,23.9722,35.26091999999999,63.522956666666666,66112.4558,117386.0787,136.8461
1701896132,1701896192,12.828947368421053,76,5,9,2,2,2,2,2,2,2,2,2,2,2,1,3,2,3,8,9,3,2,7,2,46.5048,23.9763,31.930885,63.726638333333334,91318.3638,140486.6961,128.0172
1701896192,1701896253,11.468354430379748,79,2,3,1,5,5,5,5,5,5,5,5,3,3,2,3,1,2,2,3,5,1,7,1,40.5673,23.9865,43.583259999999974,62.61890000000002,98199.6717,158223.7718,146.4776
1701896253,1701896313,13.785714285714286,56,1,1,0,3,2,2,2,2,2,2,4,4,4,3,3,3,2,4,2,7,0,3,0,36.547,23.9995,44.82796333333333,63.68308666666669,69026.0929,116358.8613,153.2463
1701896313,1701896373,13.391304347826088,69,2,5,0,0,0,0,1,1,1,1,1,1,1,4,6,6,7,14,9,5,2,1,1,44.6033,24.0013,28.739919999999994,65.3138416666667,70948.4854,120464.0369,126.4239
1701896373,1701896433,13.295081967213115,61,4,6,2,2,3,2,2,2,2,1,1,1,1,1,3,1,1,10,6,2,2,5,1,41.999,23.9486,32.125240000000005,64.09150833333334,84321.2181,129676.7493,134.9179
1701896433,1701896493,12.324675324675324,77,3,5,1,3,4,4,4,4,4,4,4,4,4,1,2,1,1,6,5,5,1,6,1,44.8341,23.9349,41.76017000000001,63.09050833333334,105992.8703,155080.052,134.6039
1701896493,1701896553,14.253731343283581,67,2,3,1,3,3,3,3,3,2,2,2,2,3,4,4,4,4,3,3,7,0,5,1,45.7762,23.9432,40.43653833333334,64.16771,65399.9847,127562.6649,146.9211
1701896553,1701896613,12.452054794520548,73,2,2,0,3,3,2,2,2,3,3,3,3,3,3,4,3,5,9,8,6,1,3,0,39.1886,23.9396,36.044470000000004,63.359776666666676,85197.769,135073.3134,135.5508
1701896613,1701896673,12.676470588235293,68,4,7,1,1,2,2,2,2,2,2,1,1,1,3,4,3,4,8,7,4,1,4,2,42.0346,23.9469,30.82409166666666,63.64900999999998,76869.4333,123890.592,133.1055
1701896673,1701896733,11.621621621621621,74,2,5,1,4,3,3,3,3,3,4,4,4,4,1,3,1,1,6,7,5,2,4,1,40.0274,23.9455,34.61697000000001,62.68796333333332,107045.9823,156102.805,133.0927
1701896733,1701896793,14.648148148148149,54,3,5,1,1,1,1,2,2,2,2,2,1,1,2,3,2,2,6,5,5,1,4,0,40.3593,23.9443,40.94164166666666,63.349644999999995,68762.9359,115432.1872,146.3662
1701896793,1701896853,12.126436781609195,87,2,4,0,4,4,4,4,4,3,3,4,4,4,3,5,3,3,8,7,7,2,5,0,41.8904,23.9361,36.890805,64.51445666666666,101570.2275,158475.788,132.0488
1701896853,1701896913,13.940298507462687,67,4,6,1,1,1,1,1,2,2,2,2,2,1,3,4,3,3,9,7,5,1,5,1,40.413,23.9425,45.38725833333334,63.179435000000005,71836.1774,122166.6378,144.566
1701896913,1701896973,13.487179487179487,78,4,4,0,4,4,4,4,4,4,4,4,3,3,2,2,2,2,6,5,6,0,7,0,40.2373,23.9372,44.92809166666667,64.545125,109044.1673,175027.5166,140.2094
1701896973,1701897033,15.481481481481481,54,1,1,0,3,4,3,3,3,2,2,2,2,3,3,2,2,2,3,2,7,0,4,0,38.8595,23.9293,53.510266666666666,62.71134333333331,55752.1792,98962.4248,150.4458
1701897033,1701897093,12.115384615384615,78,0,2,0,1,2,2,2,3,3,3,3,3,3,6,6,5,5,12,7,7,2,1,0,42.6907,23.9167,31.554079999999995,64.12530333333333,81506.6046,132931.2601,134.6204
1701897093,1701897153,12.17741935483871,62,2,6,1,1,1,1,1,1,0,0,0,0,0,3,6,3,3,15,10,2,4,1,1,37.7782,23.904,24.565981666666673,63.754315,81273.8717,121352.3457,114.4971
1701897153,1701897213,12.402985074626866,67,3,11,3,1,1,1,1,2,2,2,2,1,1,0,4,0,0,10,8,1,5,3,5,40.8528,23.9222,27.83009666666667,62.93535333333333,87759.1186,122725.388,119.0434
1701897213,1701897273,12.708333333333334,72,4,6,4,3,3,3,3,3,3,3,3,3,3,1,2,1,1,4,3,4,1,6,5,39.5225,23.9378,34.940614999999994,62.23431166666668,93750.1378,145268.0149,135.1984
1701897273,1701897333,12.23611111111111,72,1,2,1,4,4,4,4,4,4,4,5,5,5,3,1,1,1,3,3,8,1,3,1,40.9742,23.9836,43.06124833333333,62.92061833333333,88689.4857,145456.6622,149.4532
1701897333,1701897393,12.8,65,2,3,1,0,1,1,1,1,1,1,1,1,1,6,8,6,6,9,5,6,2,1,1,40.2277,23.9895,36.922643333333326,64.59265833333332,56912.6261,106562.4699,134.5535
1701897393,1701897453,12.60655737704918,61,3,5,1,2,2,2,2,1,1,1,1,1,1,1,3,2,3,13,9,2,2,2,1,43.1877,23.9726,27.12783166666667,63.86264666666667,89208.3396,130453.5537,110.6462
1701897453,1701897513,12.087719298245615,57,2,8,2,2,2,1,1,1,2,2,1,1,1,1,3,0,0,9,8,2,4,2,2,37.974,23.9966,34.687976666666664,62.75546500000003,68192.387,103553.1678,130.8891
1701897513,1701897573,12.17142857142857,70,4,7,2,2,3,3,3,3,2,2,2,3,3,2,3,2,2,5,4,4,1,5,3,41.6756,24.0083,34.11267833333333,63.62952333333332,90678.3866,136798.9249,131.648
1701897573,1701897634,11.474358974358974,78,1,3,1,4,4,4,4,4,4,4,4,4,3,3,4,3,3,5,3,6,2,4,1,38.4829,23.9687,40.898881666666654,63.44300833333332,91695.4596,150427.9644,142.1859
1701897634,1701897694,15.592592592592593,54,3,6,1,1,0,0,0,1,1,1,1,1,1,3,3,3,4,7,6,5,1,4,1,42.5156,23.9627,35.65283333333333,64.95613666666665,65951.9069,113055.4301,133.1767
